timestamp,transformer_id,voltage_kV,current_A,load_percentage,oil_temperature_c,winding_temperature_c,ambient_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_methane_ppm,dissolved_acetylene_ppm,power_factor,cooling_status,weather_condition,stress_index,anomaly_flag,temp_diff_winding_oil,temp_diff_oil_ambient,apparent_power_mva,active_power_mw,c2h2_to_h2_ratio,ch4_to_h2_ratio,hour,hour_sin,hour_cos,is_peak_hours,weather_Clear,weather_Heatwave,weather_Overcast,weather_Rainy
2026-06-05 09:00:00,TX-ALPHA-01,131.2,487.06,62.64,49.34,59.76,26.17,2.573,24.66,9.12,1.33,0.922,1,Rainy,10.81,0,10.42,23.17,110.68,102.05,0.0539,0.3698,9,0.7071,-0.7071,1,0,0,0,1
2026-06-05 10:00:00,TX-ALPHA-01,130.82,607.3,77.58,62.3,76.76,35.85,2.166,23.77,16.7,2.21,0.865,1,Heatwave,26.05,0,14.46,26.45,137.61,119.03,0.093,0.7026,10,0.5,-0.866,1,0,1,0,0
2026-06-05 11:00:00,TX-ALPHA-01,131.34,653.11,80.18,64.36,80.21,36.61,2.596,17.74,10.29,1.15,0.937,1,Heatwave,33.02,0,15.85,27.75,148.57,139.21,0.0648,0.58,11,0.2588,-0.9659,1,0,1,0,0
2026-06-05 12:00:00,TX-ALPHA-01,131.96,663.37,81.9,63.42,79.31,31.96,2.412,17.63,9.9,0.57,0.962,1,Clear,37.17,0,15.89,31.46,151.62,145.86,0.0323,0.5615,12,0.0,-1.0,1,1,0,0,0
2026-06-05 13:00:00,TX-ALPHA-01,129.3,621.86,78.54,61.83,76.96,32.27,2.455,13.65,19.6,1.04,0.833,1,Clear,33.52,0,15.13,29.56,139.27,116.01,0.0762,1.4359,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-05 14:00:00,TX-ALPHA-01,132.22,634.33,79.71,60.93,75.75,31.74,2.669,20.68,76.55,1.55,0.902,1,Clear,34.47,0,14.82,29.19,145.27,131.03,0.075,3.7016,14,-0.5,-0.866,0,1,0,0,0
2026-06-05 15:00:00,TX-ALPHA-01,130.43,611.15,76.65,62.02,75.8,32.26,2.346,18.02,29.09,1.26,0.916,1,Clear,30.79,0,13.78,29.76,138.07,126.47,0.0699,1.6143,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-05 16:00:00,TX-ALPHA-01,131.18,411.0,50.89,53.0,60.4,29.97,2.232,11.74,17.53,0.68,0.876,0,Clear,2.24,0,7.4,23.03,93.38,81.8,0.0579,1.4932,16,-0.866,-0.5,0,1,0,0,0
2026-06-05 17:00:00,TX-ALPHA-01,133.75,443.49,56.51,52.24,60.14,27.64,1.762,33.06,34.72,2.69,0.851,0,Clear,3.92,0,7.9,24.6,102.74,87.43,0.0814,1.0502,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-05 18:00:00,TX-ALPHA-01,133.02,493.55,62.3,47.22,58.22,26.27,2.381,25.19,19.42,0.26,0.985,1,Clear,9.47,0,11.0,20.95,113.71,112.0,0.0103,0.7709,18,-1.0,-0.0,1,1,0,0,0
2026-06-05 19:00:00,TX-ALPHA-01,131.66,509.41,63.56,46.43,56.22,24.69,2.604,15.28,13.16,1.39,0.927,1,Clear,11.54,0,9.79,21.74,116.17,107.69,0.091,0.8613,19,-0.9659,0.2588,1,1,0,0,0
2026-06-05 20:00:00,TX-ALPHA-01,133.49,505.44,64.13,48.35,58.76,23.42,2.304,24.32,25.88,1.03,0.877,1,Clear,10.06,0,10.41,24.93,116.86,102.49,0.0424,1.0641,20,-0.866,0.5,1,1,0,0,0
2026-06-05 21:00:00,TX-ALPHA-01,133.12,603.51,74.7,49.1,63.36,21.16,2.502,13.82,13.59,0.65,0.894,1,Overcast,20.22,0,14.26,27.94,139.15,124.4,0.047,0.9834,21,-0.7071,0.7071,1,0,0,1,0
2026-06-05 22:00:00,TX-ALPHA-01,132.46,589.3,72.64,42.34,55.28,16.73,2.564,31.1,15.41,1.68,0.946,1,Overcast,16.59,0,12.94,25.61,135.2,127.9,0.054,0.4955,22,-0.5,0.866,0,0,0,1,0
2026-06-05 23:00:00,TX-ALPHA-01,132.49,643.0,80.34,43.48,59.69,13.68,2.762,13.6,16.46,1.67,0.917,1,Clear,22.27,0,16.21,29.8,147.56,135.31,0.1228,1.2103,23,-0.2588,0.9659,0,1,0,0,0
2026-06-06 00:00:00,TX-ALPHA-01,132.85,705.65,90.41,42.62,62.52,13.63,2.962,12.62,15.43,0.21,0.943,2,Overcast,31.44,0,19.9,28.99,162.37,153.11,0.0166,1.2227,0,0.0,1.0,0,0,0,1,0
2026-06-06 01:00:00,TX-ALPHA-01,132.39,599.07,76.63,44.32,58.09,13.89,2.357,32.97,17.7,0.2,0.942,1,Clear,17.68,0,13.77,30.43,137.37,129.4,0.0061,0.5369,1,0.2588,0.9659,0,1,0,0,0
2026-06-06 02:00:00,TX-ALPHA-01,131.82,614.94,76.34,38.54,53.45,11.06,2.5,94.13,13.51,0.68,0.893,1,Rainy,18.36,0,14.91,27.48,140.4,125.38,0.0072,0.1435,2,0.5,0.866,0,0,0,0,1
2026-06-06 03:00:00,TX-ALPHA-01,134.52,579.12,73.33,36.23,49.72,10.3,2.353,19.84,20.34,0.25,0.955,1,Overcast,15.73,0,13.49,25.93,134.93,128.86,0.0126,1.0252,3,0.7071,0.7071,0,0,0,1,0
2026-06-06 04:00:00,TX-ALPHA-01,133.54,534.59,66.08,38.54,48.98,15.81,2.389,10.91,12.88,1.43,0.943,1,Overcast,11.71,0,10.44,22.73,123.65,116.6,0.1311,1.1806,4,0.866,0.5,0,0,0,1,0
2026-06-06 05:00:00,TX-ALPHA-01,131.35,470.17,59.88,38.17,48.27,11.6,2.005,29.96,84.87,2.36,0.895,0,Clear,5.79,0,10.1,26.57,106.97,95.74,0.0788,2.8328,5,0.9659,0.2588,0,1,0,0,0
2026-06-06 06:00:00,TX-ALPHA-01,131.66,449.03,57.33,67.73,86.59,18.47,2.541,13.06,13.4,0.53,0.909,0,Overcast,42.52,1,18.86,49.26,102.4,93.08,0.0406,1.026,6,1.0,0.0,0,0,0,1,0
2026-06-06 07:00:00,TX-ALPHA-01,131.12,463.91,59.61,43.87,54.12,21.43,2.252,28.36,19.97,0.24,0.878,0,Rainy,7.12,0,10.25,22.44,105.36,92.51,0.0085,0.7042,7,0.9659,-0.2588,0,0,0,0,1
2026-06-06 08:00:00,TX-ALPHA-01,131.92,466.15,57.25,45.84,53.73,21.67,1.843,37.94,11.75,0.34,0.891,0,Clear,4.23,0,7.89,24.17,106.51,94.9,0.009,0.3097,8,0.866,-0.5,0,1,0,0,0
2026-06-06 09:00:00,TX-ALPHA-01,130.03,594.11,75.63,53.84,68.61,25.85,2.383,21.92,9.64,1.91,0.915,1,Rainy,24.42,0,14.77,27.99,133.8,122.43,0.0871,0.4398,9,0.7071,-0.7071,1,0,0,0,1
2026-06-06 10:00:00,TX-ALPHA-01,132.61,630.09,78.77,55.82,70.18,27.65,2.405,15.54,43.26,2.94,0.933,1,Clear,27.69,0,14.36,28.17,144.72,135.02,0.1892,2.7838,10,0.5,-0.866,1,1,0,0,0
2026-06-06 11:00:00,TX-ALPHA-01,132.4,672.84,84.84,60.33,76.64,28.34,2.448,21.73,26.83,0.84,0.931,1,Clear,36.88,0,16.31,31.99,154.3,143.65,0.0387,1.2347,11,0.2588,-0.9659,1,1,0,0,0
2026-06-06 12:00:00,TX-ALPHA-01,132.61,667.97,84.6,61.99,78.6,30.38,2.947,30.75,12.12,1.44,0.914,1,Clear,41.36,0,16.61,31.61,153.42,140.23,0.0468,0.3941,12,0.0,-1.0,1,1,0,0,0
2026-06-06 13:00:00,TX-ALPHA-01,132.19,636.09,78.18,59.27,73.04,29.1,2.699,14.43,43.17,0.86,0.944,1,Overcast,31.5,0,13.77,30.17,145.64,137.48,0.0596,2.9917,13,-0.2588,-0.9659,0,0,0,1,0
2026-06-06 14:00:00,TX-ALPHA-01,130.08,584.46,74.21,57.42,70.18,30.93,2.11,17.6,9.18,0.67,0.958,1,Clear,23.27,0,12.76,26.49,131.68,126.15,0.0381,0.5216,14,-0.5,-0.866,0,1,0,0,0
2026-06-06 15:00:00,TX-ALPHA-01,130.78,526.0,64.58,52.16,60.26,31.35,2.575,22.24,10.18,0.96,0.951,1,Rainy,12.17,0,8.1,20.81,119.15,113.31,0.0432,0.4577,15,-0.7071,-0.7071,0,0,0,0,1
2026-06-06 16:00:00,TX-ALPHA-01,131.36,449.83,56.12,54.59,62.72,30.69,2.399,34.04,49.21,1.76,0.961,0,Overcast,8.23,0,8.13,23.9,102.35,98.36,0.0517,1.4457,16,-0.866,-0.5,0,0,0,1,0
2026-06-06 17:00:00,TX-ALPHA-01,130.62,463.82,56.51,58.62,67.78,35.8,2.273,10.45,28.78,0.39,0.894,0,Heatwave,6.92,0,9.16,22.82,104.93,93.81,0.0373,2.7541,17,-0.9659,-0.2588,0,0,1,0,0
2026-06-06 18:00:00,TX-ALPHA-01,132.42,415.03,50.96,47.02,54.59,25.49,2.14,21.18,11.36,0.3,0.887,0,Overcast,1.4,0,7.57,21.53,95.19,84.43,0.0142,0.5364,18,-1.0,-0.0,1,0,0,1,0
2026-06-06 19:00:00,TX-ALPHA-01,130.82,454.08,56.0,75.68,93.91,25.62,2.311,34.61,30.27,0.43,0.886,0,Overcast,43.62,1,18.23,50.06,102.89,91.16,0.0124,0.8746,19,-0.9659,0.2588,1,0,0,1,0
2026-06-06 20:00:00,TX-ALPHA-01,131.4,459.36,56.76,71.98,90.19,23.43,2.424,20.78,12.37,0.39,0.905,0,Clear,41.65,1,18.21,48.55,104.55,94.62,0.0188,0.5953,20,-0.866,0.5,1,1,0,0,0
2026-06-06 21:00:00,TX-ALPHA-01,133.03,541.1,68.38,44.92,55.26,19.82,2.145,13.86,13.77,0.31,0.946,1,Rainy,11.59,0,10.34,25.1,124.68,117.95,0.0224,0.9935,21,-0.7071,0.7071,1,0,0,0,1
2026-06-06 22:00:00,TX-ALPHA-01,131.39,588.8,73.68,44.82,59.23,16.55,2.938,24.84,17.13,1.01,0.936,1,Clear,19.44,0,14.41,28.27,134.0,125.42,0.0407,0.6896,22,-0.5,0.866,0,1,0,0,0
2026-06-06 23:00:00,TX-ALPHA-01,133.12,634.65,80.44,43.08,57.31,12.89,2.393,77.69,19.81,0.81,0.9,1,Clear,20.12,0,14.23,30.19,146.33,131.7,0.0104,0.255,23,-0.2588,0.9659,0,1,0,0,0
2026-06-07 00:00:00,TX-ALPHA-01,132.53,638.06,78.02,41.45,56.08,11.39,2.3,30.07,16.94,0.23,0.883,1,Clear,18.14,0,14.63,30.06,146.47,129.33,0.0076,0.5634,0,0.0,1.0,0,1,0,0,0
2026-06-07 01:00:00,TX-ALPHA-01,131.89,643.07,79.29,39.85,54.58,11.72,2.556,54.38,15.07,1.44,0.908,1,Overcast,20.42,0,14.73,28.13,146.9,133.39,0.0265,0.2771,1,0.2588,0.9659,0,0,0,1,0
2026-06-07 02:00:00,TX-ALPHA-01,130.66,564.61,71.74,37.61,49.84,11.56,2.182,43.31,8.04,0.23,0.931,1,Rainy,13.77,0,12.23,26.05,127.78,118.96,0.0053,0.1856,2,0.5,0.866,0,0,0,0,1
2026-06-07 03:00:00,TX-ALPHA-01,129.88,925.88,115.73,36.87,73.53,12.12,1.774,23.41,17.24,1.74,0.903,1,Clear,46.49,1,36.66,24.75,208.28,188.08,0.0743,0.7364,3,0.7071,0.7071,0,1,0,0,0
2026-06-07 04:00:00,TX-ALPHA-01,132.72,498.83,58.94,40.72,49.33,14.64,2.222,24.4,9.45,0.54,0.931,0,Rainy,6.55,0,8.61,26.08,114.67,106.76,0.0221,0.3873,4,0.866,0.5,0,0,0,0,1
2026-06-07 05:00:00,TX-ALPHA-01,130.94,436.32,56.43,40.07,49.09,17.21,2.318,24.04,12.44,1.59,0.866,0,Rainy,5.66,0,9.02,22.86,98.96,85.7,0.0661,0.5175,5,0.9659,0.2588,0,0,0,0,1
2026-06-07 06:00:00,TX-ALPHA-01,130.94,423.76,52.54,37.35,44.27,17.17,2.084,18.14,24.69,0.26,0.895,0,Clear,1.99,0,6.92,20.18,96.11,86.02,0.0143,1.3611,6,1.0,0.0,0,1,0,0,0
2026-06-07 07:00:00,TX-ALPHA-01,130.36,481.65,58.44,45.77,55.74,19.61,2.299,24.22,32.83,1.23,0.917,0,Rainy,6.72,0,9.97,26.16,108.75,99.72,0.0508,1.3555,7,0.9659,-0.2588,0,0,0,0,1
2026-06-07 08:00:00,TX-ALPHA-01,129.45,459.71,58.27,47.4,54.65,22.07,2.395,29.59,20.68,1.69,0.99,0,Clear,7.2,0,7.25,25.33,103.07,102.04,0.0571,0.6989,8,0.866,-0.5,0,1,0,0,0
2026-06-07 09:00:00,TX-ALPHA-01,133.5,562.71,71.18,48.61,61.58,23.16,2.533,47.27,14.77,0.51,0.962,1,Clear,16.87,0,12.97,25.45,130.11,125.17,0.0108,0.3125,9,0.7071,-0.7071,1,1,0,0,0
2026-06-07 10:00:00,TX-ALPHA-01,130.52,629.77,76.87,55.45,68.84,28.9,2.498,10.39,20.46,1.01,0.912,1,Clear,26.02,0,13.39,26.55,142.37,129.84,0.0972,1.9692,10,0.5,-0.866,1,1,0,0,0
2026-06-07 11:00:00,TX-ALPHA-01,133.45,616.97,75.1,53.74,67.54,27.05,7.47,27.48,9.82,0.73,0.883,1,Clear,44.58,1,13.8,26.69,142.61,125.92,0.0266,0.3574,11,0.2588,-0.9659,1,1,0,0,0
2026-06-07 12:00:00,TX-ALPHA-01,131.78,642.33,79.37,58.66,73.73,30.52,2.393,12.09,29.66,0.57,0.872,1,Clear,30.93,0,15.07,28.14,146.61,127.84,0.0471,2.4533,12,0.0,-1.0,1,1,0,0,0
2026-06-07 13:00:00,TX-ALPHA-01,130.71,627.1,78.27,61.3,78.7,31.81,2.248,12.76,11.4,1.66,0.888,1,Rainy,33.56,0,17.4,29.49,141.97,126.07,0.1301,0.8934,13,-0.2588,-0.9659,0,0,0,0,1
2026-06-07 14:00:00,TX-ALPHA-01,135.05,608.67,75.98,58.18,71.02,30.97,2.601,23.12,105.91,0.33,0.939,1,Clear,27.94,0,12.84,27.21,142.38,133.69,0.0143,4.5809,14,-0.5,-0.866,0,1,0,0,0
2026-06-07 15:00:00,TX-ALPHA-01,130.43,555.35,70.92,60.38,72.3,32.51,2.568,38.71,22.89,2.1,0.914,1,Overcast,25.86,0,11.92,27.87,125.46,114.67,0.0542,0.5913,15,-0.7071,-0.7071,0,0,0,1,0
2026-06-07 16:00:00,TX-ALPHA-01,131.18,526.06,65.82,54.51,65.86,28.63,2.306,19.43,8.42,2.99,0.93,1,Clear,15.95,0,11.35,25.88,119.53,111.16,0.1539,0.4334,16,-0.866,-0.5,0,1,0,0,0
2026-06-07 17:00:00,TX-ALPHA-01,129.11,441.52,55.29,52.19,58.84,29.33,2.582,23.96,38.12,0.56,0.99,0,Rainy,6.58,0,6.65,22.86,98.73,97.74,0.0234,1.591,17,-0.9659,-0.2588,0,0,0,0,1
2026-06-07 18:00:00,TX-ALPHA-01,134.28,402.16,48.15,47.98,53.74,24.36,1.908,15.61,11.55,0.23,0.917,0,Clear,0.0,0,5.76,23.62,93.53,85.77,0.0147,0.7399,18,-1.0,-0.0,1,1,0,0,0
2026-06-07 19:00:00,TX-ALPHA-01,132.12,489.45,59.83,54.37,63.45,25.65,2.48,29.81,17.02,1.46,0.963,0,Clear,11.49,0,9.08,28.72,112.01,107.87,0.049,0.5709,19,-0.9659,0.2588,1,1,0,0,0
2026-06-07 20:00:00,TX-ALPHA-01,132.27,445.39,55.49,48.73,58.79,23.45,2.06,14.93,21.95,0.22,0.901,0,Clear,3.56,0,10.06,25.28,102.04,91.94,0.0147,1.4702,20,-0.866,0.5,1,1,0,0,0
2026-06-07 21:00:00,TX-ALPHA-01,130.93,603.54,75.02,49.22,61.85,20.73,2.536,28.57,21.19,0.39,0.906,1,Clear,19.36,0,12.63,28.49,136.87,124.0,0.0137,0.7417,21,-0.7071,0.7071,1,1,0,0,0
2026-06-07 22:00:00,TX-ALPHA-01,133.73,577.73,71.87,42.57,56.94,16.05,2.398,13.12,23.27,1.81,0.876,1,Rainy,15.14,0,14.37,26.52,133.82,117.23,0.138,1.7736,22,-0.5,0.866,0,0,0,0,1
2026-06-07 23:00:00,TX-ALPHA-01,128.21,670.79,81.6,46.33,62.64,17.39,2.321,11.92,37.84,1.22,0.897,1,Clear,22.56,0,16.31,28.94,148.96,133.62,0.1023,3.1745,23,-0.2588,0.9659,0,1,0,0,0
2026-06-08 00:00:00,TX-ALPHA-01,130.69,667.81,83.74,42.7,59.86,12.18,3.027,43.91,18.5,0.7,0.937,1,Rainy,25.84,0,17.16,30.52,151.17,141.65,0.0159,0.4213,0,0.0,1.0,0,0,0,0,1
2026-06-08 01:00:00,TX-ALPHA-01,133.6,633.29,78.92,41.65,56.51,12.14,2.749,17.11,41.05,1.1,0.946,1,Clear,21.37,0,14.86,29.51,146.54,138.63,0.0643,2.3992,1,0.2588,0.9659,0,1,0,0,0
2026-06-08 02:00:00,TX-ALPHA-01,132.69,602.58,74.19,39.15,52.54,12.89,2.575,14.9,9.67,1.1,0.908,1,Clear,17.57,0,13.39,26.26,138.49,125.75,0.0738,0.649,2,0.5,0.866,0,1,0,0,0
2026-06-08 03:00:00,TX-ALPHA-01,128.36,526.57,65.86,40.15,51.64,15.03,2.219,32.1,8.03,1.77,0.918,1,Overcast,10.56,0,11.49,25.12,117.07,107.47,0.0551,0.2502,3,0.7071,0.7071,0,0,0,1,0
2026-06-08 04:00:00,TX-ALPHA-01,133.4,466.85,58.76,43.52,53.51,15.29,2.409,10.55,14.03,2.34,0.945,0,Overcast,7.57,0,9.99,28.23,107.87,101.94,0.2218,1.3299,4,0.866,0.5,0,0,0,1,0
2026-06-08 05:00:00,TX-ALPHA-01,130.79,517.81,64.53,36.91,48.27,14.52,2.48,21.77,9.26,1.13,0.923,1,Rainy,11.36,0,11.36,22.39,117.3,108.27,0.0519,0.4254,5,0.9659,0.2588,0,0,0,0,1
2026-06-08 06:00:00,TX-ALPHA-01,130.71,477.97,58.25,44.32,54.14,17.6,2.322,10.64,14.08,1.35,0.912,0,Clear,6.75,0,9.82,26.72,108.21,98.69,0.1269,1.3233,6,1.0,0.0,0,1,0,0,0
2026-06-08 07:00:00,TX-ALPHA-01,132.35,453.62,55.33,42.58,49.94,18.88,2.102,18.58,12.84,0.53,0.914,0,Clear,3.72,0,7.36,23.7,103.99,95.05,0.0285,0.6911,7,0.9659,-0.2588,0,1,0,0,0
2026-06-08 08:00:00,TX-ALPHA-01,134.82,559.27,68.93,48.16,60.73,23.15,2.829,36.56,19.18,0.48,0.951,1,Clear,16.63,0,12.57,25.01,130.6,124.2,0.0131,0.5246,8,0.866,-0.5,0,1,0,0,0
2026-06-08 09:00:00,TX-ALPHA-01,132.23,564.48,69.77,50.08,63.21,24.95,2.81,79.39,11.28,0.81,0.899,1,Overcast,19.07,0,13.13,25.13,129.28,116.22,0.0102,0.1421,9,0.7071,-0.7071,1,0,0,1,0
2026-06-08 10:00:00,TX-ALPHA-01,132.99,591.75,75.05,56.7,70.05,28.76,2.724,14.85,55.98,0.8,0.945,1,Clear,27.33,0,13.35,27.94,136.31,128.81,0.0539,3.7697,10,0.5,-0.866,1,1,0,0,0
2026-06-08 11:00:00,TX-ALPHA-01,131.77,647.33,80.4,62.98,78.57,30.42,2.571,27.57,40.02,0.75,0.929,1,Clear,36.63,0,15.59,32.56,147.74,137.25,0.0272,1.4516,11,0.2588,-0.9659,1,1,0,0,0
2026-06-08 12:00:00,TX-ALPHA-01,130.95,629.5,77.12,57.39,72.1,28.63,2.902,12.98,15.36,0.86,0.94,1,Clear,31.32,0,14.71,28.76,142.78,134.21,0.0663,1.1834,12,0.0,-1.0,1,1,0,0,0
2026-06-08 13:00:00,TX-ALPHA-01,128.44,654.6,81.08,62.74,78.34,32.02,3.115,17.83,44.7,0.79,0.897,1,Clear,40.1,0,15.6,30.72,145.63,130.63,0.0443,2.507,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-08 14:00:00,TX-ALPHA-01,130.75,647.97,79.02,59.87,74.14,31.01,2.832,13.96,15.36,1.42,0.951,1,Overcast,33.7,0,14.27,28.86,146.74,139.55,0.1017,1.1003,14,-0.5,-0.866,0,0,0,1,0
2026-06-08 15:00:00,TX-ALPHA-01,132.7,579.21,71.72,54.92,67.27,32.03,2.585,20.84,27.82,0.43,0.947,1,Clear,22.24,0,12.35,22.89,133.13,126.07,0.0206,1.3349,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-08 16:00:00,TX-ALPHA-01,135.39,440.1,55.4,58.62,67.9,34.86,1.909,83.28,13.86,0.88,0.917,0,Rainy,9.73,0,9.28,23.76,103.2,94.63,0.0106,0.1664,16,-0.866,-0.5,0,0,0,0,1
2026-06-08 17:00:00,TX-ALPHA-01,132.66,465.79,59.3,53.98,63.95,29.66,2.608,18.37,12.74,1.66,0.909,0,Clear,12.36,0,9.97,24.32,107.03,97.29,0.0904,0.6935,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-08 18:00:00,TX-ALPHA-01,129.87,425.03,52.86,50.8,58.25,28.7,2.169,25.16,13.44,0.48,0.894,0,Clear,2.68,0,7.45,22.1,95.61,85.48,0.0191,0.5342,18,-1.0,-0.0,1,1,0,0,0
2026-06-08 19:00:00,TX-ALPHA-01,132.09,505.33,61.53,45.24,55.66,23.8,2.272,17.46,17.49,0.81,0.902,1,Clear,8.35,0,10.42,21.44,115.61,104.28,0.0464,1.0017,19,-0.9659,0.2588,1,1,0,0,0
2026-06-08 20:00:00,TX-ALPHA-01,131.13,457.1,57.87,49.19,57.71,23.64,2.049,29.74,20.28,0.63,0.919,0,Overcast,4.88,0,8.52,25.55,103.82,95.41,0.0212,0.6819,20,-0.866,0.5,1,0,0,1,0
2026-06-08 21:00:00,TX-ALPHA-01,131.46,502.21,63.81,39.79,49.27,18.39,2.377,401.38,164.48,54.41,0.941,1,Clear,35.31,1,9.48,21.4,114.35,107.6,0.1356,0.4098,21,-0.7071,0.7071,1,1,0,0,0
2026-06-08 22:00:00,TX-ALPHA-01,133.58,531.92,67.74,42.44,56.16,17.78,3.041,16.91,40.42,1.61,0.908,1,Overcast,16.59,0,13.72,24.66,123.07,111.75,0.0952,2.3903,22,-0.5,0.866,0,0,0,1,0
2026-06-08 23:00:00,TX-ALPHA-01,133.63,633.47,78.03,45.81,59.97,15.91,2.713,16.35,12.91,3.27,0.907,1,Overcast,20.63,0,14.16,29.9,146.62,132.98,0.2,0.7896,23,-0.2588,0.9659,0,0,0,1,0
2026-06-09 00:00:00,TX-ALPHA-01,131.99,700.27,86.7,40.07,58.17,13.89,2.93,352.05,189.5,20.56,0.887,2,Overcast,51.99,1,18.1,26.18,160.09,142.0,0.0584,0.5383,0,0.0,1.0,0,0,0,1,0
2026-06-09 01:00:00,TX-ALPHA-01,135.43,646.2,78.37,42.66,56.42,14.6,2.601,58.86,23.04,2.64,0.867,1,Rainy,20.15,0,13.76,28.06,151.58,131.42,0.0449,0.3914,1,0.2588,0.9659,0,0,0,0,1
2026-06-09 02:00:00,TX-ALPHA-01,129.77,632.5,77.79,43.51,57.93,12.7,2.506,51.07,30.82,3.41,0.92,1,Clear,19.25,0,14.42,30.81,142.17,130.8,0.0668,0.6035,2,0.5,0.866,0,1,0,0,0
2026-06-09 03:00:00,TX-ALPHA-01,131.92,524.08,65.81,33.38,44.46,11.87,2.525,41.55,19.16,0.43,0.909,1,Clear,12.37,0,11.08,21.51,119.75,108.85,0.0103,0.4611,3,0.7071,0.7071,0,1,0,0,0
2026-06-09 04:00:00,TX-ALPHA-01,132.25,452.45,56.61,41.42,50.48,14.82,2.147,33.08,19.03,3.91,0.941,0,Rainy,4.73,0,9.06,26.6,103.64,97.53,0.1182,0.5753,4,0.866,0.5,0,0,0,0,1
2026-06-09 05:00:00,TX-ALPHA-01,132.17,442.65,56.51,41.25,50.36,15.41,1.96,13.43,16.8,0.26,0.921,0,Clear,3.79,0,9.11,25.84,101.33,93.32,0.0194,1.2509,5,0.9659,0.2588,0,1,0,0,0
2026-06-09 06:00:00,TX-ALPHA-01,134.81,488.57,60.46,37.32,46.98,17.89,2.144,27.85,15.35,0.28,0.929,1,Overcast,6.96,0,9.66,19.43,114.08,105.98,0.0101,0.5512,6,1.0,0.0,0,0,0,1,0
2026-06-09 07:00:00,TX-ALPHA-01,129.52,521.32,62.49,42.91,51.57,18.33,2.359,10.03,10.3,0.3,0.946,1,Overcast,9.44,0,8.66,24.58,116.95,110.63,0.0299,1.0269,7,0.9659,-0.2588,0,0,0,1,0
2026-06-09 08:00:00,TX-ALPHA-01,132.21,530.76,66.97,43.97,56.18,20.27,2.419,13.74,23.52,0.97,0.939,1,Clear,12.41,0,12.21,23.7,121.54,114.13,0.0706,1.7118,8,0.866,-0.5,0,1,0,0,0
2026-06-09 09:00:00,TX-ALPHA-01,130.75,619.1,75.92,52.95,67.08,24.56,2.836,18.65,75.07,0.41,0.931,1,Overcast,26.03,0,14.13,28.39,140.2,130.53,0.022,4.0252,9,0.7071,-0.7071,1,0,0,1,0
2026-06-09 10:00:00,TX-ALPHA-01,133.59,615.92,76.35,53.63,67.58,25.85,2.714,18.29,10.91,0.93,0.918,1,Clear,25.97,0,13.95,27.78,142.51,130.82,0.0508,0.5965,10,0.5,-0.866,1,1,0,0,0
2026-06-09 11:00:00,TX-ALPHA-01,131.8,591.87,76.99,57.38,72.1,29.99,2.088,14.38,60.74,0.48,0.948,1,Clear,26.36,0,14.72,27.39,135.11,128.08,0.0334,4.2239,11,0.2588,-0.9659,1,1,0,0,0
2026-06-09 12:00:00,TX-ALPHA-01,133.28,617.37,77.66,59.74,75.39,31.38,2.685,20.38,17.19,0.32,0.95,1,Clear,33.06,0,15.65,28.36,142.52,135.39,0.0157,0.8435,12,0.0,-1.0,1,1,0,0,0
2026-06-09 13:00:00,TX-ALPHA-01,130.06,630.89,78.33,86.92,109.23,33.46,2.604,13.54,11.96,1.2,0.87,0,Clear,71.18,1,22.31,53.46,142.12,123.64,0.0886,0.8833,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-09 14:00:00,TX-ALPHA-01,133.19,584.45,72.63,59.59,72.37,31.67,2.385,15.56,11.45,0.78,0.937,1,Clear,25.82,0,12.78,27.92,134.83,126.34,0.0501,0.7359,14,-0.5,-0.866,0,1,0,0,0
2026-06-09 15:00:00,TX-ALPHA-01,131.0,535.12,65.63,54.22,66.07,32.92,2.383,41.35,9.3,0.6,0.886,1,Clear,16.48,0,11.85,21.3,121.42,107.58,0.0145,0.2249,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-09 16:00:00,TX-ALPHA-01,133.38,484.79,60.0,58.84,70.55,31.1,2.054,12.62,21.44,0.36,0.933,0,Clear,14.94,0,11.71,27.74,112.0,104.5,0.0285,1.6989,16,-0.866,-0.5,0,1,0,0,0
2026-06-09 17:00:00,TX-ALPHA-01,131.58,513.48,63.65,51.24,61.95,29.21,2.04,24.04,11.38,0.25,0.897,1,Clear,9.83,0,10.71,22.03,117.02,104.97,0.0104,0.4734,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-09 18:00:00,TX-ALPHA-01,129.62,488.03,63.35,51.14,60.8,28.23,2.447,20.4,14.37,1.84,0.976,1,Clear,11.14,0,9.66,22.91,109.57,106.94,0.0902,0.7044,18,-1.0,-0.0,1,1,0,0,0
2026-06-09 19:00:00,TX-ALPHA-01,131.5,416.16,53.01,47.38,54.83,24.89,1.897,43.9,10.74,0.77,0.933,0,Clear,1.75,0,7.45,22.49,94.79,88.44,0.0175,0.2446,19,-0.9659,0.2588,1,1,0,0,0
